Age,Attrition,DailyRate,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,JobRole_Encoded,Department_Encoded
0.4523809523809524,0,1063,25,2,3,2,3,1,0.18114797261716695,23866,3,1,3,1,2,15,2,3,0.325,11,10,7,6,1
0.3095238095238095,0,329,1,4,2,1,1,1,0.0636650868878357,16193,1,0,3,3,1,4,3,3,0.1,2,3,2,2,1
0.49999999999999994,0,1218,1,2,3,5,3,0,0.9577672459189047,8213,1,1,3,3,1,21,3,3,0.525,8,1,6,3,1
0.9047619047619047,0,906,6,3,4,4,1,1,0.6426013691416536,18256,9,0,3,4,3,36,0,2,0.17500000000000002,7,7,7,7,2
0.28571428571428564,0,1082,12,2,3,2,3,2,0.29320695102685623,19558,0,0,3,2,0,6,6,3,0.125,4,4,4,7,2
0.5476190476190477,0,645,1,2,4,3,1,1,0.388783570300158,19566,1,0,3,3,1,10,2,3,0.25,7,0,7,7,2
0.23809523809523808,0,1300,17,3,3,2,1,0,0.1868878357030016,13535,1,0,3,4,1,10,2,3,0.25,0,1,8,2,1
0.16666666666666669,1,688,3,1,3,1,1,1,0.15913638757240653,9396,5,0,3,3,1,6,5,3,0.05,2,0,2,2,1
0.8095238095238095,0,319,3,4,2,3,3,1,0.3665086887835703,19609,2,1,3,3,0,28,4,3,0.125,4,0,4,4,1
0.6428571428571428,0,192,10,1,3,1,4,1,0.0866245392311743,9655,3,0,4,4,2,8,3,2,0.05,2,0,2,6,1
0.8095238095238095,0,1490,4,4,3,4,4,1,0.8186413902053713,10310,2,0,3,4,0,31,2,1,0.125,2,1,4,3,1
0.5714285714285714,0,532,29,1,3,2,3,0,0.18678251711427069,12932,2,0,3,2,1,19,3,3,0.125,4,0,2,6,1
0.28571428571428564,0,317,2,3,1,2,4,2,0.26761453396524487,24793,2,0,4,3,0,11,2,3,0.125,4,0,2,4,1
0.9999999999999998,0,422,7,1,3,5,1,1,0.9771985255397578,3854,5,0,3,4,0,33,5,1,0.7250000000000001,8,11,10,3,1
0.6666666666666665,0,1485,18,3,3,2,3,0,0.2001579778830964,26314,2,0,3,3,1,19,5,2,0.25,7,0,8,4,1
0.5714285714285714,0,1368,28,4,2,2,4,1,0.18504476040021064,4386,0,0,3,4,3,7,4,4,0.15000000000000002,5,0,4,0,1
0.14285714285714285,1,1448,1,1,3,1,2,2,0.11548183254344394,21972,1,1,3,2,0,6,4,3,0.125,3,1,4,8,2
0.380952380952381,1,296,6,4,1,1,3,0,0.0706687730384413,12253,0,0,3,4,1,3,3,2,0.05,2,1,0,8,2
0.4761904761904761,0,1490,2,4,3,1,4,1,0.03649289099526066,12106,1,1,4,3,1,1,3,3,0.025,0,0,0,2,1
0.5238095238095237,0,1398,2,3,3,5,3,1,0.8968931016324382,13022,0,0,3,4,0,21,2,3,0.5,15,1,12,3,2
0.19047619047619052,0,1349,23,1,3,1,4,0,0.09884149552395999,3032,1,0,4,2,2,3,3,1,0.07500000000000001,2,0,2,6,1
0.28571428571428564,0,1400,3,3,3,1,4,1,0.057293312269615586,16734,4,0,3,3,1,9,3,1,0.125,3,1,4,2,1
0.2619047619047619,0,986,3,2,2,3,3,1,0.5753554502369669,21526,1,0,3,3,0,10,2,3,0.25,2,0,7,5,1
0.2619047619047619,1,408,25,3,2,1,2,1,0.0809373354397051,18300,5,0,3,2,0,6,2,4,0.05,2,1,1,6,1
0.02380952380952378,1,489,2,1,2,1,4,2,0.08188520273828331,18437,1,0,3,3,0,1,3,4,0.025,0,0,0,1,0
0.28571428571428564,0,1398,22,3,3,3,1,1,0.3898367561874671,2890,0,0,3,3,0,10,3,3,0.225,8,7,8,7,2
0.9285714285714284,0,210,29,1,2,4,4,0,0.6903106898367561,22102,3,0,3,3,1,32,3,2,0.025,0,0,0,3,2
0.7619047619047619,0,1099,29,2,2,4,3,1,0.8444971037388099,9314,0,0,3,2,1,28,2,3,0.675,10,15,7,3,1
0.28571428571428564,0,1116,2,3,3,1,4,2,0.08188520273828331,7181,0,0,3,3,0,12,2,2,0.275,7,6,7,2,1
0.9999999999999998,0,1499,28,3,2,3,1,1,0.48746708794102156,2845,4,0,3,4,0,22,5,4,0.45,13,13,11,7,2
0.6904761904761905,0,983,2,1,3,2,4,0,0.21384939441811482,7389,5,0,3,3,3,20,2,3,0.125,0,0,4,4,1
0.6666666666666665,0,1009,2,1,3,4,3,1,0.8874144286466562,2288,6,0,3,3,0,26,2,1,0.07500000000000001,2,0,1,5,1
0.4047619047619047,0,144,22,4,1,1,3,2,0.16961558715113217,19225,0,0,3,3,0,6,2,3,0.125,4,4,3,2,1
0.857142857142857,0,548,8,3,3,2,3,2,0.1459189046866772,23428,7,0,3,3,0,19,3,3,0.025,0,0,0,2,1
0.380952380952381,0,1303,2,4,2,1,3,0,0.09262769878883623,8416,3,0,3,3,1,14,3,3,0.17500000000000002,3,5,7,6,1
0.6666666666666665,0,1125,10,3,2,3,4,1,0.42453923117430226,11563,2,1,3,3,1,15,3,3,0.07500000000000001,2,1,2,7,2
0.3095238095238095,0,1274,9,3,3,3,2,0,0.5075829383886256,14394,1,0,4,4,1,13,6,4,0.325,8,0,8,4,1
0.35714285714285715,1,1277,15,2,3,3,3,1,0.6635597682991048,24619,7,1,3,4,0,15,2,4,0.17500000000000002,6,7,7,3,1
0.35714285714285715,1,587,10,1,1,1,4,0,0.12632964718272777,6705,7,0,3,1,3,8,2,3,0.1,3,1,3,2,1
0.28571428571428564,0,413,7,4,3,1,2,2,0.10394944707740916,18398,0,0,3,1,0,4,3,3,0.07500000000000001,2,1,2,8,2
0.4047619047619047,0,1276,16,4,3,3,3,1,0.3487625065824118,14295,4,1,3,3,0,10,2,3,0.2,7,0,0,0,1
0.3095238095238095,1,534,20,1,3,3,3,1,0.46419167983149023,22908,3,0,3,1,0,12,2,3,0.025,0,0,0,0,1
0.380952380952381,1,988,23,2,3,3,1,0,0.4708267509215377,11533,9,1,3,3,3,11,2,3,0.07500000000000001,2,0,2,1,0
0.5714285714285714,0,1474,5,2,3,1,3,1,0.05708267509215376,9260,4,0,3,4,1,8,4,3,0.05,2,2,0,2,1
0.42857142857142855,0,635,10,2,3,3,4,2,0.4724065297525013,15318,1,0,3,4,0,10,3,2,0.25,3,9,7,7,2
0.09523809523809518,1,1368,4,3,2,1,3,2,0.15192206424433913,9129,5,0,3,3,0,4,3,3,0.05,2,1,2,2,1
0.7142857142857142,0,163,2,2,3,2,4,1,0.16018957345971566,19658,2,0,3,1,1,14,2,3,0.225,7,6,7,7,2
0.8809523809523809,0,1117,18,1,3,4,2,2,0.8333859926276989,9873,3,0,4,4,0,37,2,3,0.25,9,7,7,3,2
0.5476190476190477,0,267,10,4,3,2,4,2,0.27493417588204316,13430,7,0,3,4,0,16,3,3,0.35000000000000003,3,1,10,7,2
0.4047619047619047,0,619,1,2,3,2,3,1,0.19526066350710902,18659,9,0,3,3,0,15,2,3,0.275,9,6,9,7,2
0.5238095238095237,0,302,6,2,3,4,3,2,0.64391785150079,20364,7,0,3,3,0,22,3,3,0.5,6,5,13,4,1
0.49999999999999994,0,443,8,3,3,1,3,1,0.14460242232754084,17872,1,0,3,1,1,8,3,3,0.2,3,0,7,2,1
0.3095238095238095,0,828,2,2,3,2,4,2,0.2934702474986835,8346,4,1,3,3,0,10,2,4,0.15000000000000002,5,0,5,7,2
0.5714285714285714,0,319,24,4,3,3,1,1,0.3368615060558188,6950,1,1,4,4,1,10,5,2,0.25,9,5,8,4,1
0.6428571428571428,0,561,2,4,3,2,2,1,0.19989468141126912,16177,0,0,3,2,1,9,3,4,0.2,7,3,7,7,2
0.19047619047619052,1,426,17,2,3,1,3,0,0.09120589784096894,22808,0,1,3,2,1,8,2,2,0.17500000000000002,7,1,0,1,0
0.2619047619047619,0,232,19,4,3,2,4,0,0.17130068457082676,22645,4,0,3,2,2,8,2,4,0.07500000000000001,2,1,2,4,1
0.35714285714285715,0,922,1,1,4,4,3,0,0.7991047919957873,22578,4,0,3,3,1,10,2,3,0.15000000000000002,1,0,5,5,1
0.3095238095238095,0,688,7,3,2,3,4,0,0.5554502369668246,25291,9,0,4,3,1,10,3,2,0.125,4,0,1,3,2
0.0,1,1306,5,2,3,1,2,2,0.04576092680358083,8059,1,1,3,4,0,0,3,3,0.0,0,0,0,8,2
0.5238095238095237,0,1094,28,3,1,3,1,0,0.522538177988415,11373,3,0,3,3,1,20,2,3,0.025,0,0,1,7,2
0.5476190476190477,0,509,2,1,2,2,3,2,0.30552922590837284,2112,2,1,3,1,0,10,3,3,0.2,7,0,7,0,1
0.19047619047619052,0,775,29,1,3,2,3,0,0.17361769352290682,4267,5,0,3,1,2,8,5,3,0.0,0,0,0,7,2
0.4047619047619047,0,195,1,1,3,2,3,2,0.2027382833070037,6698,1,0,3,4,0,5,3,3,0.125,4,0,3,7,2
0.380952380952381,0,258,21,4,4,2,4,2,0.22790942601369144,19921,1,0,3,4,0,10,3,3,0.25,7,5,7,7,2
0.19047619047619052,1,471,24,3,1,1,4,2,0.07008952080042127,23213,1,1,3,2,0,1,3,1,0.025,0,0,0,2,1
0.4523809523809524,0,799,1,2,3,3,4,2,0.34133754607688255,23848,4,0,3,4,0,12,3,4,0.15000000000000002,5,1,2,4,1
0.6666666666666665,0,1034,18,1,3,3,3,1,0.5012111637704055,8984,5,0,3,4,0,28,3,2,0.05,2,1,2,0,1
0.5476190476190477,0,1276,2,2,3,4,1,1,0.8207477619799894,5626,7,0,3,2,1,22,2,3,0.45,16,11,8,3,2
0.4523809523809524,0,142,9,1,3,3,2,0,0.4120589784096893,24666,1,0,3,4,1,9,6,3,0.225,5,7,7,7,2
0.8095238095238095,0,956,6,4,3,2,1,0,0.24054765666140074,22087,3,1,3,2,2,18,3,3,0.25,9,6,9,6,1
0.3333333333333333,1,1474,11,4,4,2,3,1,0.19473407056345446,23914,8,0,3,4,0,6,2,3,0.1,2,1,2,7,2
0.14285714285714285,0,535,24,4,3,1,4,1,0.07324907846234863,5530,0,0,3,3,2,3,3,3,0.05,2,2,1,8,2
0.4761904761904761,0,1495,10,3,3,2,3,1,0.46419167983149023,22174,3,0,3,3,1,18,4,3,0.025,0,0,0,0,1
0.4523809523809524,0,446,1,2,3,2,2,1,0.286361242759347,15701,6,0,3,2,1,8,2,2,0.15000000000000002,5,4,3,4,1
0.7380952380952379,0,1245,18,4,2,5,3,0,0.9738283307003687,2125,1,1,3,3,1,31,5,3,0.775,9,0,9,5,1
0.14285714285714285,0,691,23,2,4,1,4,1,0.09036334913112165,21630,1,1,3,2,2,6,3,3,0.15000000000000002,5,1,4,6,1
0.19047619047619052,0,703,28,1,3,2,2,1,0.2771458662453923,7428,1,0,4,4,2,6,5,4,0.125,3,1,4,7,2
0.14285714285714285,0,823,17,4,2,1,2,1,0.05887309110057925,9100,1,0,4,4,1,1,2,3,0.025,0,0,0,2,1
0.7619047619047619,0,1246,3,1,3,5,2,1,0.9052659294365456,7999,1,0,3,3,1,32,2,3,0.8,5,10,7,3,0
0.16666666666666669,0,622,13,2,3,1,3,1,0.05724065297525013,26376,1,0,3,3,0,7,1,3,0.17500000000000002,4,0,6,8,2
0.14285714285714285,1,1287,7,1,3,1,3,1,0.09884149552395999,14168,1,1,3,4,1,6,4,3,0.15000000000000002,3,1,2,2,1
0.28571428571428564,1,448,12,2,2,1,1,1,0.05392311743022644,14470,1,0,3,3,1,1,2,4,0.025,0,0,0,8,2
0.380952380952381,0,254,1,2,2,1,4,1,0.13759873617693524,22794,1,1,3,4,1,6,3,3,0.15000000000000002,5,1,3,6,1
0.3095238095238095,1,1365,13,2,3,2,1,0,0.16977356503422855,11512,2,0,3,3,0,9,2,1,0.07500000000000001,1,1,2,7,2
0.4047619047619047,0,538,25,1,2,2,4,2,0.1407056345444971,14004,4,0,3,4,0,9,3,3,0.07500000000000001,2,0,2,2,1
0.3095238095238095,0,525,6,1,4,2,4,0,0.23438651922064244,6219,4,0,4,4,2,13,4,4,0.17500000000000002,7,5,7,7,2
0.21428571428571425,0,798,6,1,2,1,3,0,0.06203264876250659,5013,0,0,3,3,2,6,5,2,0.125,3,0,3,6,1
0.4523809523809524,0,558,2,4,3,2,3,1,0.45250131648235914,3010,4,1,3,3,1,17,3,2,0.07500000000000001,0,1,0,7,2
0.047619047619047616,0,959,1,4,2,1,2,2,0.09620853080568723,11757,1,0,3,4,0,1,0,4,0.025,0,0,0,6,1
0.5714285714285714,0,622,2,3,3,2,4,1,0.16219062664560296,5718,1,0,3,2,2,10,4,3,0.25,2,2,2,0,1
0.5952380952380951,0,782,6,2,2,4,4,0,0.822432859399684,2671,4,1,3,3,1,21,3,2,0.025,0,0,0,5,1
0.4761904761904761,0,362,1,3,3,1,1,2,0.08478146392838337,14561,3,0,3,4,0,8,3,2,0.0,0,0,0,6,1
0.5952380952380951,0,1001,9,4,3,2,3,0,0.24591890468667724,19627,3,1,3,2,1,10,3,3,0.2,7,4,7,2,1
0.7142857142857142,0,1236,1,4,2,4,1,1,0.7579252238020011,17997,7,0,3,1,1,21,3,1,0.07500000000000001,2,0,2,3,1
0.6190476190476188,0,1112,1,1,2,2,3,2,0.2620326487625066,26894,4,0,3,2,0,10,1,4,0.05,2,0,2,1,0
0.380952380952381,0,204,14,3,3,1,3,0,0.08267509215376515,2912,1,1,3,4,2,8,3,3,0.2,2,0,6,8,2
0.21428571428571425,1,1420,2,3,3,1,1,0,0.1070036861506056,16346,0,0,3,2,1,5,3,3,0.1,3,0,2,8,2
0.07142857142857145,0,1343,22,3,3,1,3,2,0.12838335966298053,24444,1,0,3,3,0,3,2,3,0.07500000000000001,2,1,2,8,2
0.6190476190476188,0,1315,3,4,3,5,4,1,0.9744075829383886,9358,4,1,3,1,1,26,2,4,0.05,2,0,1,3,1
0.09523809523809518,0,604,6,1,3,1,3,1,0.09289099526066352,12145,0,0,4,4,0,3,3,3,0.05,2,2,2,6,1
0.35714285714285715,0,1216,8,3,3,2,3,0,0.3209583991574513,20431,0,0,3,4,0,6,3,3,0.125,0,1,2,7,2
0.3333333333333333,0,646,9,1,3,2,4,1,0.27977883096366507,18089,1,1,3,4,1,6,2,2,0.15000000000000002,4,0,5,6,1
0.28571428571428564,0,160,3,3,3,1,3,0,0.056556082148499214,22653,1,0,4,3,1,1,2,3,0.025,0,0,0,6,1
0.8333333333333333,0,238,1,4,3,2,1,2,0.38820431806213795,7507,7,0,4,4,0,18,2,4,0.35000000000000003,7,8,10,7,2
0.380952380952381,0,1397,1,2,3,1,4,1,0.08857293312269618,7660,1,0,3,4,1,10,4,2,0.25,9,8,8,6,1
0.6428571428571428,1,306,26,1,3,2,1,1,0.1725645076355977,5630,2,0,3,4,2,5,4,3,0.025,1,0,0,7,2
0.19047619047619052,0,991,6,3,3,1,4,1,0.0868878357030016,17759,1,1,3,3,1,3,2,3,0.07500000000000001,2,0,2,2,1
0.4523809523809524,0,482,3,3,3,3,3,1,0.4436545550289626,9606,1,0,3,3,1,10,2,3,0.25,7,7,8,4,1
0.2619047619047619,0,1176,3,2,3,2,3,1,0.23970510795155345,3487,1,0,3,1,1,6,5,2,0.15000000000000002,0,1,2,7,2
0.4047619047619047,0,1017,6,2,1,2,4,2,0.29684044233807266,19368,1,0,3,2,0,17,3,3,0.42500000000000004,11,11,8,6,1
0.35714285714285715,0,1296,6,3,3,2,4,0,0.35365982095839915,5335,3,0,4,3,1,15,2,1,0.325,11,4,7,0,1
0.857142857142857,0,397,19,3,3,3,2,1,0.5116377040547657,6729,2,0,3,3,1,16,1,4,0.225,7,7,1,1,0
0.42857142857142855,0,913,9,2,2,2,2,0,0.41274354923644024,13934,2,1,3,3,1,13,2,3,0.07500000000000001,2,0,2,4,1
0.21428571428571425,0,1115,3,1,2,1,4,2,0.054555028962611905,15174,0,0,3,4,0,5,0,3,0.1,2,1,1,6,1
0.047619047619047616,1,1362,10,4,3,1,3,2,0.0,26999,1,1,3,4,0,1,5,3,0.025,0,1,1,6,1
0.35714285714285715,1,1076,3,1,3,1,1,2,0.12317008952080044,3164,1,1,3,1,0,10,3,3,0.25,8,9,7,6,1
0.4047619047619047,0,727,3,3,2,1,3,1,0.014323328067403891,16900,1,0,3,3,2,1,3,3,0.025,0,0,0,2,1
0.11904761904761901,0,885,4,1,4,1,1,1,0.09531332280147448,8544,2,0,3,1,1,5,3,4,0.07500000000000001,2,0,2,6,1
0.16666666666666669,0,810,8,4,4,2,2,1,0.20231700895208007,15678,0,0,4,3,1,4,4,3,0.07500000000000001,2,1,2,7,2
0.4761904761904761,0,243,7,4,2,2,4,2,0.15897840968931018,7791,0,0,4,1,0,8,2,3,0.17500000000000002,7,0,5,7,2
0.2619047619047619,0,806,1,2,1,1,4,0,0.09010005265929438,18959,1,0,3,4,1,10,5,3,0.25,7,2,8,6,1
0.7142857142857142,0,817,2,2,4,2,2,1,0.3744602422327541,18597,3,0,3,4,0,12,3,3,0.05,2,2,2,7,2
0.21428571428571425,0,1410,3,4,4,2,4,0,0.19157451290152713,16673,1,1,4,2,2,6,3,3,0.15000000000000002,5,0,4,7,2
0.4523809523809524,0,1225,10,4,4,1,4,2,0.19331226961558717,15232,3,0,3,1,0,4,2,3,0.025,0,0,0,6,1
0.7619047619047619,0,1207,28,4,4,1,3,1,0.11648235913638758,3297,1,1,3,3,3,20,3,3,0.5,8,3,8,2,1
0.380952380952381,0,1442,9,4,2,3,2,2,0.40084254870984726,17654,1,0,3,2,0,9,3,4,0.2,7,7,7,0,1
0.14285714285714285,1,693,3,1,3,2,3,2,0.18788836229594524,24785,9,0,3,1,0,4,3,3,0.05,2,2,0,7,2
0.49999999999999994,0,408,2,4,2,2,3,2,0.1866245392311743,20978,1,0,3,1,0,20,4,3,0.5,7,11,10,0,1
0.3333333333333333,0,929,10,4,3,2,4,2,0.23101632438125333,21703,1,0,3,4,0,10,2,2,0.25,7,0,8,7,2
0.7619047619047619,1,562,8,2,3,2,3,1,0.304739336492891,23452,3,1,3,1,1,18,4,3,0.1,3,1,3,7,2
0.4761904761904761,0,827,1,2,4,2,4,2,0.3483938915218536,19383,0,0,3,3,0,10,4,2,0.225,7,1,8,0,1
0.21428571428571425,0,608,1,3,3,3,1,1,0.3371774618220116,6009,1,0,3,4,0,9,3,3,0.225,7,0,7,4,1
0.3333333333333333,0,1018,3,3,3,3,4,2,0.5344918378093734,19373,3,0,3,4,0,10,6,3,0.17500000000000002,7,7,7,5,1
0.6904761904761905,0,703,14,4,3,2,1,2,0.2080568720379147,11825,2,0,3,4,0,20,2,3,0.17500000000000002,7,1,7,7,2
0.5238095238095237,0,580,5,4,2,3,1,1,0.49847288046340177,23772,5,1,4,3,1,20,2,3,0.45,13,1,12,7,2
0.8333333333333333,0,970,7,3,4,4,3,1,0.7269615587151133,13514,3,0,3,3,0,32,3,3,0.125,1,1,3,5,1
0.5476190476190477,0,427,10,2,2,5,4,0,0.9548183254344392,8861,3,0,3,2,3,23,2,2,0.525,6,12,6,3,0
0.9999999999999998,0,1179,16,1,3,2,1,2,0.23149025803054243,11924,8,0,3,4,0,10,1,3,0.05,2,2,2,7,2
0.21428571428571425,0,294,10,4,3,3,1,0,0.4098999473407056,4809,1,0,4,3,2,9,4,2,0.225,7,1,7,4,1
0.5476190476190477,0,314,1,4,2,5,3,1,0.957345971563981,19562,1,0,3,2,1,22,3,3,0.55,7,2,10,3,0
0.7619047619047619,0,316,8,4,3,1,2,1,0.1509215376513955,9983,7,0,3,4,1,4,2,3,0.05,2,2,2,8,2
0.23809523809523808,1,654,1,1,1,1,2,2,0.06355976829910479,3872,7,1,3,4,0,10,4,3,0.17500000000000002,7,3,7,6,1
0.42857142857142855,0,427,8,1,4,3,1,1,0.5636650868878357,20335,9,0,3,1,1,10,2,3,0.2,7,0,5,5,1
0.4761904761904761,0,168,1,3,3,3,3,2,0.3608214849921011,15397,4,1,3,4,0,10,4,4,0.025,0,0,0,4,1
0.6190476190476188,0,381,24,1,1,1,3,2,0.14212743549236442,2104,2,0,3,3,0,9,5,3,0.125,2,1,4,2,1
0.6904761904761905,0,217,3,4,3,4,3,0,0.6719852553975777,10225,9,1,3,4,2,28,2,2,0.55,2,11,13,7,2
0.28571428571428564,0,501,27,3,3,2,4,0,0.22617166929963142,25275,7,0,4,4,1,10,2,2,0.2,7,7,7,7,2
0.2619047619047619,0,1396,10,3,3,1,3,2,0.08599262769878885,2755,1,0,3,3,0,1,6,3,0.025,0,0,0,8,2
0.5714285714285714,1,933,19,3,4,1,3,0,0.09215376513954715,20366,6,1,3,4,0,7,2,3,0.05,2,2,2,6,1
0.5952380952380951,0,775,15,4,2,2,4,1,0.30516061084781465,23683,3,0,3,3,1,7,5,3,0.05,2,2,2,7,2
0.380952380952381,0,970,8,2,3,2,3,2,0.2703001579778831,7360,3,0,3,4,0,10,2,3,0.125,1,4,3,0,1
0.11904761904761901,0,650,9,2,3,1,1,1,0.07851500789889415,4344,1,0,3,4,1,5,2,4,0.1,3,0,2,2,1
0.49999999999999994,0,141,3,3,4,2,2,1,0.2833070036861506,18767,9,0,3,3,1,12,3,1,0.2,3,3,6,1,0
0.9047619047619047,0,832,9,3,3,4,4,1,0.5315429173249079,20420,7,0,3,3,0,30,1,2,0.25,7,1,1,0,1
0.5238095238095237,0,804,2,4,2,1,4,2,0.07019483938915219,22929,0,1,4,4,0,5,2,2,0.1,2,2,3,6,1
0.21428571428571425,0,975,7,4,2,2,1,2,0.30552922590837284,23398,8,0,3,1,0,9,2,1,0.17500000000000002,6,0,7,0,1
0.2619047619047619,0,1090,10,4,3,1,2,0,0.0678251711427067,17967,1,0,3,4,2,2,2,3,0.05,2,2,2,8,2
0.8333333333333333,0,346,6,4,3,2,4,2,0.07588204318062139,10919,2,0,3,4,0,19,4,3,0.05,2,2,2,2,1
0.4047619047619047,0,1225,2,4,3,2,1,0,0.2150605581885203,4761,2,0,3,1,1,16,2,4,0.025,0,0,0,0,1
0.3333333333333333,0,430,24,1,3,2,4,1,0.2264349657714587,21146,1,0,3,4,2,10,2,3,0.25,8,4,7,2,1
0.4761904761904761,0,268,2,4,3,1,3,1,0.10784623486045289,20471,6,1,3,2,1,6,0,1,0.025,0,0,1,6,1
0.380952380952381,0,167,8,2,3,2,1,0,0.21653501843075304,4187,3,0,3,3,1,7,3,3,0.0,0,0,0,4,1
0.8095238095238095,0,621,3,3,2,4,1,1,0.8344918378093734,10084,1,0,3,1,0,34,3,4,0.8500000000000001,6,1,16,3,2
0.35714285714285715,1,527,1,4,3,1,4,2,0.08830963665086888,5207,1,1,3,3,0,10,2,2,0.25,9,7,8,6,1
0.16666666666666669,0,883,26,3,3,2,4,2,0.2723012111637704,22807,1,0,4,2,0,6,5,2,0.15000000000000002,5,1,4,7,2
0.6428571428571428,0,954,2,2,1,2,3,2,0.2961032122169563,12388,0,0,3,1,0,9,3,3,0.2,7,3,1,8,2
0.11904761904761901,0,310,10,1,4,1,3,2,0.13143759873617694,19630,1,0,3,4,0,2,3,3,0.05,2,0,2,6,1
0.6904761904761905,1,719,27,2,4,2,3,2,0.28372827804107426,10339,4,1,3,4,0,8,2,3,0.125,4,1,3,7,2
0.380952380952381,0,304,2,4,3,2,4,2,0.2772511848341232,18686,1,0,4,3,0,6,5,3,0.15000000000000002,5,1,4,7,2
0.8809523809523809,1,725,2,4,3,5,1,1,0.9926276987888362,21199,5,1,3,4,1,24,2,3,0.125,2,1,4,3,1
0.42857142857142855,0,1434,8,1,2,3,1,2,0.3463928383359663,14229,1,0,3,2,0,10,1,3,0.25,7,0,9,7,2
0.8095238095238095,0,715,19,4,3,1,4,1,0.17109004739336495,26589,0,0,3,1,1,5,3,3,0.1,3,1,2,6,1
0.19047619047619052,0,575,1,1,1,1,4,0,0.17667193259610323,5288,3,0,3,1,1,5,2,3,0.05,2,2,0,2,1
0.2619047619047619,0,657,27,2,3,2,3,1,0.17514481305950502,25549,4,0,3,1,1,11,3,2,0.2,7,1,1,0,1
0.19047619047619052,1,1146,8,4,2,2,1,2,0.2273301737756714,3064,6,0,3,3,0,6,2,2,0.1,3,1,2,7,2
0.380952380952381,0,182,1,2,4,1,4,2,0.11958925750394947,13551,2,0,3,3,0,10,2,3,0.1,2,1,3,6,1
0.857142857142857,0,376,19,4,3,2,1,0,0.23570300157977883,22670,9,1,3,2,2,9,4,3,0.125,3,1,4,4,1
0.21428571428571425,0,829,8,3,3,2,4,1,0.1755134281200632,24008,0,0,3,2,1,5,3,3,0.1,2,1,1,7,2
0.4523809523809524,0,571,10,4,3,1,1,0,0.09336492890995263,19905,0,1,3,2,2,6,3,2,0.125,3,4,3,6,1
0.4761904761904761,0,240,2,1,4,2,1,2,0.26176935229067927,26085,6,1,3,4,0,17,2,3,0.375,7,4,12,4,1
0.380952380952381,0,121,2,3,2,1,1,2,0.17756714060031598,7530,1,0,3,3,0,6,3,3,0.15000000000000002,5,1,3,6,1
0.4047619047619047,0,384,8,1,3,1,4,1,0.08230647709320696,20317,1,0,3,2,1,3,1,2,0.07500000000000001,2,0,2,8,2
0.28571428571428564,0,921,1,4,1,1,3,1,0.14870984728804634,24375,3,0,4,3,2,7,2,3,0.05,2,0,2,2,1
0.5238095238095237,0,791,2,3,4,2,2,1,0.17035281727224857,9931,1,0,4,4,1,8,2,3,0.2,7,3,7,0,1
0.380952380952381,0,1111,8,3,3,2,1,1,0.2891521853607162,13305,5,0,3,2,1,6,1,3,0.07500000000000001,2,1,2,7,2
0.5714285714285714,0,570,8,2,3,5,4,0,0.9173775671406004,16225,1,0,3,2,1,24,4,2,0.6000000000000001,7,14,9,3,1
0.11904761904761901,1,1243,6,3,4,1,1,1,0.03117430226434966,3445,1,1,4,3,2,1,2,3,0.0,0,0,0,2,1
0.14285714285714285,0,1092,9,3,2,1,2,0,0.08873091100579253,26551,1,0,3,3,3,1,4,3,0.025,0,0,0,2,1
0.8095238095238095,0,1325,11,4,3,2,3,1,0.1126908899420748,21821,8,0,4,2,1,9,3,3,0.125,2,1,4,2,1
0.7619047619047619,0,691,2,3,3,4,3,1,0.875724065297525,6881,5,0,3,4,0,30,3,3,0.1,3,0,3,5,1
0.2619047619047619,1,805,1,2,2,1,1,1,0.06898367561874671,6689,1,1,3,4,1,1,1,3,0.025,0,0,0,2,1
0.35714285714285715,0,213,7,3,3,3,3,1,0.5625065824117956,25995,0,0,3,4,0,14,3,4,0.325,9,3,7,5,1
0.35714285714285715,1,118,16,1,3,2,1,2,0.2272248551869405,26507,5,0,3,3,0,6,3,3,0.07500000000000001,2,0,2,7,2
0.6904761904761905,0,202,2,3,3,4,4,1,0.829015271195366,12982,1,1,3,3,1,26,3,2,0.65,14,3,0,3,1
0.42857142857142855,0,676,1,3,3,2,2,1,0.2221695629278568,23361,0,0,3,1,1,10,2,3,0.225,7,0,5,4,1
0.2619047619047619,0,1252,23,3,4,1,3,1,0.08904686677198526,23779,1,0,4,3,1,10,3,3,0.25,7,0,7,6,1
0.9523809523809523,1,286,2,4,3,5,2,2,0.960347551342812,25761,7,1,3,4,0,40,2,3,0.775,15,13,8,5,1
0.4047619047619047,0,1258,1,4,4,1,3,2,0.0788309636650869,13301,3,0,3,3,0,7,0,3,0.05,2,2,2,6,1
0.5714285714285714,0,932,1,4,2,2,4,1,0.26608741442864664,4051,9,1,3,4,1,8,4,3,0.1,3,0,2,4,1
0.23809523809523808,1,890,2,3,3,1,3,2,0.17761979989468143,16374,6,0,3,4,0,5,3,2,0.05,2,2,1,6,1
